vendor,language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
Zagzoog,EN,AL857GIFS,"Cooker 50X80, (5) Gas Burn., Full Safety",Electronics & Digital Products///Electronics,Glem Gas,"<p><img src=""https://is2or.com/images/products/description_image/e3c119e8-143a-47a3-a42a-5c03a67f4bee.jpeg""></p>",,3967,2999,,,5,10,https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_49.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_50.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_51.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_52.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_53.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_54.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_55.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_56.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_57.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_58.jpg///https://zagzoog.com/uploads/project_thumb/274-Zagzoog_image_59.jpg
Zagzoog,EN,AW24CON,Cool Window 21800 Btu,Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/6d3f5a20-6774-4506-9551-18cf74f30f8d.jpeg""></p>",,2622,1699,,,5,10,https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1201-Zagzoog_image_6.jpg
Zagzoog,EN,ZHW24CO,Cool Window 21800 Btu,Electronics & Digital Products///Electronics,Z Trust,"<p><img src=""https://is2or.com/images/products/description_image/a023a3cf-e412-491e-9ed6-096eb55b359f.jpeg""></p>",,2369,1699,,,5,10,https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1211-Zagzoog_image_13.jpg
Zagzoog,EN,LMA71103CBFU4,"Top/Load Washer (11) Kg, (11) Programs, (3) Knobs",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/3cd0bacd-0406-408d-98a8-a1e86824a9ff.jpeg""></p>",,3772,2599,,,5,10,https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1225-Zagzoog_image_6.jpg
Zagzoog,EN,GFG98IX,"Oven Electric 59.7cm, Grill, (9)Functions, Fan",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/bdbc4a73-5125-4c4c-a88f-d09c2c9504aa.jpeg""></p>",,4312,2999,,,5,10,https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1291-Zagzoog_image_26.jpg
Zagzoog,EN,GWH18AGDXF,Hot/Cool Wall 18500Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/93760be5-7c31-42c7-8d8c-a7dbfac86ac4.jpeg""></p>",,3852,2514,,,5,10,https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1374-Zagzoog_image_8.jpg
Zagzoog,EN,GFU98IX,"Oven Electric 59.7cm, (9)Functions, Steam Cooking, Fan",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/4e53795f-c89e-4137-94af-330b2fa4d950.jpeg""></p>",,4772,3199,,,5,10,https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1203-Zagzoog_image_20.jpg
Zagzoog,EN,AW24CHN,Hot/Cool Window 21600 Btu,Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/54807af2-cb4e-464c-8332-6f4aad2a77bb.jpeg""></p>",,2748,1749,,,5,10,https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1200-Zagzoog_image_6.jpg
Zagzoog,EN,LMA71104CBFU4,"Top/Load Washer (11) Kg, (11) Programs, (4) Knobs",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/afb75f67-cfdd-485b-b7d1-1d85320b0e40.jpeg""></p>",,3967,2699,,,5,10,https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1226-Zagzoog_image_7.jpg
Zagzoog,EN,ZT12CI,Cool Wall Elite Inverter 12100 Btu,Electronics & Digital Products///Electronics,Z Trust,"<p><img src=""https://is2or.com/images/products/description_image/9f631311-198c-4192-a7db-4523692ee4da.jpeg""></p>",,2415,1598,,,5,10,https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1316-Zagzoog_image_10.jpg
Zagzoog,EN,GWC24AGEXF,Cool Wall 22100 Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/b60b2959-99d3-4c13-8792-5aea92c5e115.jpeg""></p>",,4232,2699,,,5,10,https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1332-Zagzoog_image_8.jpg
Zagzoog,EN,ASSA18UUTAZ,Hot/Cool Wall 19000 Btu,Electronics & Digital Products///Electronics,OGeneral,"<p><img src=""https://is2or.com/images/products/description_image/d1577e83-126b-4536-96f2-48cf04ae9b40.jpeg""></p>",,5980,3898,,,5,10,https://zagzoog.com/uploads/project_thumb/554-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/554-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/554-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/554-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/554-Zagzoog_image_27.jpg
Zagzoog,EN,GFD92IX,"Oven Electric 59.7cm, Grill, (9)Functions, Fan",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/104f54b0-c26e-4733-9a28-f94ae4bf6460.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/1159-Zagzoog_image_30.jpg
Zagzoog,EN,AS12WCO,Cool Wall 12000 Btu WiFi,Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/1388146a-0870-42ce-a93c-eab843f15713.jpeg""></p>",,2622,1699,,,5,10,https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1182-Zagzoog_image_27.jpg
Zagzoog,EN,LMH72105CBFU4,"Top/Load Washer (12) Kg, (13) Programs, (5) Knobs",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/0fda27ee-3c53-4600-8e80-40b7e22b7a35.jpeg""></p>",,4140,2799,,,5,10,https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1228-Zagzoog_image_7.jpg
Zagzoog,EN,LT19CBBSIN,"Fridge Top Mount (18)Cf, (509)L, Fast&Even Cooling, Inverter",Electronics & Digital Products///Electronics,LG,"<p><img src=""https://is2or.com/images/products/description_image/1745d94a-b078-4baa-af21-7beccd140ba0.jpeg""></p>",,6601,3649,,,5,10,https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/1248-Zagzoog_image_30.jpg
Zagzoog,EN,SE867GIFSMF,"Cooker 60X80, (5) Gas Burn., Multi Function, Fan",Electronics & Digital Products///Electronics,Glem Gas,"<p><img src=""https://is2or.com/images/products/description_image/0583cc50-f4dd-4a15-b1ac-c2027910c868.jpeg""></p>",,5117,3699,,,5,10,https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_30.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_31.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_32.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_33.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_34.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_35.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_36.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/1298-Zagzoog_image_41.jpg
Zagzoog,EN,ZT12HI,Hot/Cool Wal Elite Inverter12300 Btu,Electronics & Digital Products///Electronics,Z Trust,"<p><img src=""https://is2or.com/images/products/description_image/9526fbc3-ef27-46ad-a3ff-4eb9e223c550.jpeg""></p>",,2185,1699,,,5,10,https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1317-Zagzoog_image_10.jpg
Zagzoog,EN,GWH24AGEXF,Hot/Cool Wall 22500Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/7f6db2a3-c85c-42d2-8fb5-e8c9d9698208.jpeg""></p>",,4600,2799,,,5,10,https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1373-Zagzoog_image_8.jpg
Zagzoog,EN,SE966GIFS,"Cooker Gs/Elc 60X90,6Brn,FS-St",Electronics & Digital Products///Electronics,Glem Gas,"<p><img src=""https://is2or.com/images/products/description_image/72515af8-45ea-4325-a4a6-1ff33950128f.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_37.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_38.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_39.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_40.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_41.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_42.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_43.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_44.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_45.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_46.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_47.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_48.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_49.jpg///https://zagzoog.com/uploads/project_thumb/610-Zagzoog_image_50.jpg
Zagzoog,EN,ASSH18KMTAZ,Hot/Cool Wall Inverter 18000 Btu,Electronics & Digital Products///Electronics,OGeneral,"<p><img src=""https://is2or.com/images/products/description_image/e2e81488-096e-4c34-b420-ff4e14e7b856.jpeg""></p>",,6670,4399,,,5,10,https://zagzoog.com/uploads/project_thumb/1172-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1172-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1172-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/1172-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1172-Zagzoog_image_11.jpg
Zagzoog,EN,AS12WCH,Hot/Cool Wall 12000 Btu WiFi,Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/6d4c1a88-4f2b-4f7e-98ff-57d59b869ae5.jpeg""></p>",,2691,1749,,,5,10,https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_15.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_16.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1187-Zagzoog_image_18.jpg
Zagzoog,EN,SME26N5XNBBT3,"Front/Load Dryr (6) Kg, (14) Programs, (2) Knobs",Electronics & Digital Products///Electronics,Mabe,"<p><img src=""https://is2or.com/images/products/description_image/4a9a7af4-e025-462b-bae9-d9af29602af3.jpeg""></p>",,3565,2499,,,5,10,https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1229-Zagzoog_image_7.jpg
Zagzoog,EN,LT19HBHSIN,"Fridge Top Mount (17.9)Cf, (506)L, WiFI, Inverter",Electronics & Digital Products///Electronics,LG,"<p><img src=""https://is2or.com/images/products/description_image/79d1f1d7-a76e-49e6-af34-2d316dfa29a6.jpeg""></p>",,7199,3699,,,5,10,https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_17.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_27.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_28.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_29.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_30.jpg///https://zagzoog.com/uploads/project_thumb/1249-Zagzoog_image_31.jpg
Zagzoog,EN,SE966GIFSMF,"Cooker 60X90, (4)Gas&(2)Electric Burn., Fan",Electronics & Digital Products///Electronics,Glem Gas,"<p><img src=""https://is2or.com/images/products/description_image/9d3e3d77-9be2-499b-9eca-e6888517e6a4.jpeg""></p>",,5405,3999,,,5,10,https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_43.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_44.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_45.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_46.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_47.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_48.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_49.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_50.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_51.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_52.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_53.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_54.jpg///https://zagzoog.com/uploads/project_thumb/1299-Zagzoog_image_55.jpg
Zagzoog,EN,GWC30AGEXH,Cool Wall 28000 Btu WiFi,Electronics & Digital Products///Electronics,GREE,"<p><img src=""https://is2or.com/images/products/description_image/8053d7eb-4c75-432c-9f0a-a240da93b17e.jpeg""></p>",,5865,3764,,,5,10,https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1333-Zagzoog_image_7.jpg
Zagzoog,EN,ZC12CO,Cool Wall Eco 12600 Btu,Electronics & Digital Products///Electronics,Z Trust,"<p><img src=""https://is2or.com/images/products/description_image/4c570fb5-92a5-4d50-a9d2-2ff9697e4ad8.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_1.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_2.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_3.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_4.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_5.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_6.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/1385-Zagzoog_image_9.jpg
Zagzoog,EN,FE56X,"Oven Gas,59.7cm,5Fn,Static",Electronics & Digital Products///Electronics,Glem Builtin,"<p><img src=""https://is2or.com/images/products/description_image/ea06d324-9561-4551-afb0-c24cc3ea3919.jpeg""></p>",,0,0,,,0,10,https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_7.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_8.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_9.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_10.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_11.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_12.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_13.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_14.jpg///https://zagzoog.com/uploads/project_thumb/260-Zagzoog_image_15.jpg
Zagzoog,EN,AS18WCO,Cool Wall 19000 Btu WiFi,Electronics & Digital Products///Electronics,Hisense,"<p><img src=""https://is2or.com/images/products/description_image/0c215983-dd65-4584-b949-1220b4575e62.jpeg""></p>",,3139,1999,,,5,10,https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_18.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_19.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_20.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_21.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_22.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_23.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_24.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_25.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_26.jpg///https://zagzoog.com/uploads/project_thumb/1183-Zagzoog_image_27.jpg
