language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,DAN-32942,Sony Playstation 5 Nioh Collection Game,Electronics & Digital///Gaming///Accessories,Sony,Sony Playstation 5 Nioh Collection Game,Sony Playstation 5 Nioh Collection Game,129.0,129.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/053/865/product/60493885.jpg
ar,DAN-32942,سوني بلايستيشن ٥ لعبة نيوه,Electronics & Digital///Gaming///Accessories,سوني,سوني بلايستيشن ٥ لعبة نيوه,Sony Playstation 5 Nioh Collection Game,129.0,129.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/053/865/product/60493885.jpg
en,DAN-32937,Sony Playstation 5 Deathloop Game,Electronics & Digital///Gaming,Sony,Sony Playstation 5 Deathloop Game,Sony Playstation 5 Deathloop Game,129.0,129.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/053/860/product/60519375.jpg
ar,DAN-32937,سوني بلايستيشن ٥ لعبة ديث لوب,Electronics & Digital///Gaming,سوني,سوني بلايستيشن ٥ لعبة ديث لوب,Sony Playstation 5 Deathloop Game,129.0,129.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/053/860/product/60519375.jpg
en,DAN-15746,Danube Low Fat Cheese With Black Seed 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Low Fat Cheese With Black Seed 1kg,Danube Low Fat Cheese With Black Seed 1kg,40.0,40.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/836/product/280670500000.jpg
ar,DAN-15746,الدانوب جبنة قليلة الدسم بحبة البركة ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة قليلة الدسم بحبة البركة ١كغم,Danube Low Fat Cheese With Black Seed 1kg,40.0,40.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/836/product/280670500000.jpg
en,DAN-16155,Danube Low Salt Akawi Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Low Salt Akawi Cheese 1kg,Danube Low Salt Akawi Cheese 1kg,54.95,54.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/824/product/280354300000.jpg
ar,DAN-16155,الدانوب جبنة عكاوي ملح خفيف ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة عكاوي ملح خفيف ١كغم,Danube Low Salt Akawi Cheese 1kg,54.95,54.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/824/product/280354300000.jpg
en,DAN-45392,Danube Salad with Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Salad with Cheese 1kg,Danube Salad with Cheese 1kg,34.0,34.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/869/product/280301900000.jpg
ar,DAN-45392,الدانوب سلطة مع جبنة ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب سلطة مع جبنة ١كغم,Danube Salad with Cheese 1kg,34.0,34.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/869/product/280301900000.jpg
en,DAN-17690,Danube Nabulsi Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Nabulsi Cheese 1kg,Danube Nabulsi Cheese 1kg,54.95,54.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/812/product/280311200000.jpg
ar,DAN-17690,الدانوب جبن نابلسي ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبن نابلسي ١كغم,Danube Nabulsi Cheese 1kg,54.95,54.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/812/product/280311200000.jpg
en,DAN-23710,Danube Shelal Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Danube,Danube Shelal Cheese 1kg,Danube Shelal Cheese 1kg,66.0,66.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/826/product/280367800000.jpg
ar,DAN-23710,الدانوب جبنة شلل ١كغم,Supermarket///Retail///Cheese & Cold Cuts,الدانوب,الدانوب جبنة شلل ١كغم,Danube Shelal Cheese 1kg,66.0,66.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/081/826/product/280367800000.jpg
en,DAN-12203,Forsana Analogue Mozzarella Cheese 1kg,Supermarket///Retail///Cheese & Cold Cuts,Forsana,Forsana Analogue Mozzarella Cheese 1kg,Forsana Analogue Mozzarella Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/173/product/280667700000_%282%29.jpg
ar,DAN-12203,فرسانا شبية جبنة موزاريلا ١كغم,Supermarket///Retail///Cheese & Cold Cuts,فرسانا,فرسانا شبية جبنة موزاريلا ١كغم,Forsana Analogue Mozzarella Cheese 1kg,49.95,49.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/082/173/product/280667700000_%282%29.jpg
en,DAN-23653,Danube Gift Card SR 100,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 100,Danube Gift Card SR 100,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/964/product/Danube_Card_0100.jpg
ar,DAN-23653,الدانوب بطاقة هدايا ١٠٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ١٠٠ ر.س,Danube Gift Card SR 100,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/964/product/Danube_Card_0100.jpg
en,DAN-23656,Danube Gift Card SR 250,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 250,Danube Gift Card SR 250,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/967/product/Danube_Card_0250.jpg
ar,DAN-23656,الدانوب بطاقة هدايا ٢٥٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ٢٥٠ ر.س,Danube Gift Card SR 250,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/967/product/Danube_Card_0250.jpg
en,DAN-23658,Danube Gift Card SR 500,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 500,Danube Gift Card SR 500,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/969/product/Danube_Card_0500.jpg
ar,DAN-23658,الدانوب بطاقة هدايا ٥٠٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ٥٠٠ ر.س,Danube Gift Card SR 500,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/969/product/Danube_Card_0500.jpg
en,DAN-23652,Danube Gift Card SR 50,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 50,Danube Gift Card SR 50,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/963/product/Danube_Card_0050.jpg
ar,DAN-23652,الدانوب بطاقة هدايا ٥٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ٥٠ ر.س,Danube Gift Card SR 50,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/963/product/Danube_Card_0050.jpg
en,DAN-23655,Danube Gift Card SR 200,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 200,Danube Gift Card SR 200,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/966/product/Danube_Card_0200.jpg
ar,DAN-23655,الدانوب بطاقة هدايا ٢٠٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ٢٠٠ ر.س,Danube Gift Card SR 200,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/966/product/Danube_Card_0200.jpg
en,DAN-23654,Danube Gift Card SR 150,Supermarket///Retail///Packaged Products,Danube,Danube Gift Card SR 150,Danube Gift Card SR 150,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/965/product/Danube_Card_0150.jpg
ar,DAN-23654,الدانوب بطاقة هدايا ١٥٠ ر.س,Supermarket///Retail///Packaged Products,الدانوب,الدانوب بطاقة هدايا ١٥٠ ر.س,Danube Gift Card SR 150,0.0,0.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/032/965/product/Danube_Card_0150.jpg
en,DAN-33746,Danube Goat Marabi Meat 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Goat Marabi Meat 1kg,Danube Goat Marabi Meat 1kg,895.0,895.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/189/product/%D8%AA%D9%8A%D8%B3_%D9%85%D8%B1%D8%A7%D8%A8%D9%8A.jpg
ar,DAN-33746,الدانوب تيس مرابي كامل ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب تيس مرابي كامل ١كغم,Danube Goat Marabi Meat 1kg,895.0,895.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/189/product/%D8%AA%D9%8A%D8%B3_%D9%85%D8%B1%D8%A7%D8%A8%D9%8A.jpg
en,DAN-33748,Danube Whole Lamb Refeedi 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Whole Lamb Refeedi 1kg,Danube Whole Lamb Refeedi 1kg,1199.0,1199.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/186/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%B1%D9%81%D9%8A%D8%AF%D9%8A.jpg
ar,DAN-33748,الدانوب خروف رفيدي كامل ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب خروف رفيدي كامل ١كغم,Danube Whole Lamb Refeedi 1kg,1199.0,1199.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/186/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%B1%D9%81%D9%8A%D8%AF%D9%8A.jpg
en,DAN-33749,Danube Lamb Harry Whole 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Lamb Harry Whole 1kg,Danube Lamb Harry Whole 1kg,1950.0,1950.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/185/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%AD%D8%B1%D9%8A.jpg
ar,DAN-33749,الدانوب خروف حري كامل ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب خروف حري كامل ١كغم,Danube Lamb Harry Whole 1kg,1950.0,1950.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/185/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%AD%D8%B1%D9%8A.jpg
en,DAN-33745,Danube Whole Lamb Barbarri 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Whole Lamb Barbarri 1kg,Danube Whole Lamb Barbarri 1kg,825.0,825.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/190/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%A8%D8%B1%D8%A8%D8%B1%D9%8A.jpg
ar,DAN-33745,الدانوب خروف بربري كامل ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب خروف بربري كامل ١كغم,Danube Whole Lamb Barbarri 1kg,825.0,825.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/190/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%A8%D8%B1%D8%A8%D8%B1%D9%8A.jpg
en,DAN-33743,Danube Lamb Naeemi Whole 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Lamb Naeemi Whole 1kg,Danube Lamb Naeemi Whole 1kg,1999.0,1999.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/192/product/%D8%AE%D8%B1%D9%88%D9%81_%D9%86%D8%B9%D9%8A%D9%85%D9%8A.jpg
ar,DAN-33743,الدانوب خروف نعيمي طازج ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب خروف نعيمي طازج ١كغم,Danube Lamb Naeemi Whole 1kg,1999.0,1999.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/192/product/%D8%AE%D8%B1%D9%88%D9%81_%D9%86%D8%B9%D9%8A%D9%85%D9%8A.jpg
en,DAN-33744,Danube Whole Lamb Sawakni 1kg,Supermarket///Retail///Packaged Products,Danube,Danube Whole Lamb Sawakni 1kg,Danube Whole Lamb Sawakni 1kg,1550.0,1550.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/191/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%B3%D9%88%D8%A7%D9%83%D9%86%D9%8A.jpg
ar,DAN-33744,الدانوب خروف سواكني ١كغم,Supermarket///Retail///Packaged Products,الدانوب,الدانوب خروف سواكني ١كغم,Danube Whole Lamb Sawakni 1kg,1550.0,1550.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/055/191/product/%D8%AE%D8%B1%D9%88%D9%81_%D8%B3%D9%88%D8%A7%D9%83%D9%86%D9%8A.jpg
en,DAN-51822,B & D Trash Can Middle Silver LD01-508B-1,Home & Gardening///Home///Cleaning Products,B & D,B & D Trash Can Middle Silver LD01-508B-1,B & D Trash Can Middle Silver LD01-508B-1,28.0,28.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/801/product/45113765.jpg
ar,DAN-51822,بي & دي سلة مهملات وسط فضي  LD01-508B-1,Home & Gardening///Home///Cleaning Products,بي & دي,بي & دي سلة مهملات وسط فضي  LD01-508B-1,B & D Trash Can Middle Silver LD01-508B-1,28.0,28.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/801/product/45113765.jpg
en,DAN-50031,Bindawood Basin Stainless Steel 28cm CSW-1M-28CM,Home & Gardening///Home///Cleaning Products,Bindawood,Bindawood Basin Stainless Steel 28cm CSW-1M-28CM,Bindawood Basin Stainless Steel 28cm CSW-1M-28CM,45.0,45.0 SAR,piece,1.06,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/092/089/product/44049975.jpg
ar,DAN-50031,بن داوود زبدية ستانلس ستيل ٢٨ سم CSW-1M-28CM,Home & Gardening///Home///Cleaning Products,بن داوود,بن داوود زبدية ستانلس ستيل ٢٨ سم CSW-1M-28CM,Bindawood Basin Stainless Steel 28cm CSW-1M-28CM,45.0,45.0 SAR,piece,1.06,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/092/089/product/44049975.jpg
en,DAN-51886,B & D Vacuum Broom BY901,Home & Gardening///Home///Cleaning Products,B & D,B & D Vacuum Broom BY901,B & D Vacuum Broom BY901,165.0,165.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/861/product/47486155.jpg
ar,DAN-51886,بي & دي مكنسة يدوية وكهربائية لاسلكية BY901,Home & Gardening///Home///Cleaning Products,بي & دي,بي & دي مكنسة يدوية وكهربائية لاسلكية BY901,B & D Vacuum Broom BY901,165.0,165.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/095/861/product/47486155.jpg
en,DAN-51338,Bindawood Storage Basket,Home & Gardening///Home///Cleaning Products,Bindawood,Bindawood Storage Basket,Bindawood Storage Basket,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/620/product/47484535.jpg
ar,DAN-51338,بن داوود سلة تخزين,Home & Gardening///Home///Cleaning Products,بن داوود,بن داوود سلة تخزين,Bindawood Storage Basket,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/620/product/47484535.jpg
en,DAN-51333,Bindawood 2 Tier Basket,Home & Gardening///Home///Cleaning Products,Bindawood,Bindawood 2 Tier Basket,Bindawood 2 Tier Basket,159.0,159.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/615/product/47484465.jpg
ar,DAN-51333,بن داوود سلة طبقتين,Home & Gardening///Home///Cleaning Products,بن داوود,بن داوود سلة طبقتين,Bindawood 2 Tier Basket,159.0,159.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/615/product/47484465.jpg
en,DAN-51332,Bindawood Basket,Home & Gardening///Home///Kitchen Items,Bindawood,Bindawood Basket,Bindawood Basket,85.0,85.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/614/product/47484455.jpg
ar,DAN-51332,بن داوود سلة,Home & Gardening///Home///Kitchen Items,بن داوود,بن داوود سلة,Bindawood Basket,85.0,85.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/614/product/47484455.jpg
en,DAN-49409,Bindawood Charcoal 30 PCS RCHC-2590-30,Supermarket///Retail///Packaged Products,Bindawood,Bindawood Charcoal 30 PCS RCHC-2590-30,Bindawood Charcoal 30 PCS RCHC-2590-30,6.0,6.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/843/product/42266930.jpg
ar,DAN-49409,بن داوود فحم ٣٠ قطعة RCHC-2590-30,Supermarket///Retail///Packaged Products,بن داوود,بن داوود فحم ٣٠ قطعة RCHC-2590-30,Bindawood Charcoal 30 PCS RCHC-2590-30,6.0,6.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/843/product/42266930.jpg
en,DAN-49150,Aluminium BBQ Lighter HB-001,Supermarket///Retail///Packaged Products,,Aluminium BBQ Lighter HB-001,Aluminium BBQ Lighter HB-001,8.0,8.0 SAR,piece,0.24,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/366/product/45068495.jpg
ar,DAN-49150,ولاعة شواء ألومنيوم HB-001,Supermarket///Retail///Packaged Products,,ولاعة شواء ألومنيوم HB-001,Aluminium BBQ Lighter HB-001,8.0,8.0 SAR,piece,0.24,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/366/product/45068495.jpg
en,DAN-49158,Charcoal Tablets Easy Lite 80 PC RC3510-H80,Supermarket///Retail///Packaged Products,,Charcoal Tablets Easy Lite 80 PC RC3510-H80,Charcoal Tablets Easy Lite 80 PC RC3510-H80,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/376/product/47430145.jpg
ar,DAN-49158,فحم سريع الأشتعال ٨٠ حبة RC3510-H80,Supermarket///Retail///Packaged Products,,فحم سريع الأشتعال ٨٠ حبة RC3510-H80,Charcoal Tablets Easy Lite 80 PC RC3510-H80,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/376/product/47430145.jpg
en,DAN-49153,Coconut Charcoal 25mm - 1kg,Supermarket///Retail///Packaged Products,,Coconut Charcoal 25mm - 1kg,Coconut Charcoal 25mm - 1kg,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/369/product/47124295.jpg
ar,DAN-49153,فحم جوز الهند 25mm - 1kg,Supermarket///Retail///Packaged Products,,فحم جوز الهند 25mm - 1kg,Coconut Charcoal 25mm - 1kg,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/369/product/47124295.jpg
en,DAN-49162,Charcoal Tablets Easy Lite 80 PC RC3310-80,Supermarket///Retail///Packaged Products,,Charcoal Tablets Easy Lite 80 PC RC3310-80,Charcoal Tablets Easy Lite 80 PC RC3310-80,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/379/product/47430125.jpg
ar,DAN-49162,فحم سريع الأشتعال ٨٠ حبة RC3310-80,Supermarket///Retail///Packaged Products,,فحم سريع الأشتعال ٨٠ حبة RC3310-80,Charcoal Tablets Easy Lite 80 PC RC3310-80,25.0,25.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/379/product/47430125.jpg
en,DAN-49410,Super Kima Charcoal DRCHC 1kg,Supermarket///Retail///Packaged Products,Super Kima,Super Kima Charcoal DRCHC 1kg,Super Kima Charcoal DRCHC 1kg,14.0,14.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/844/product/42266940.jpg
ar,DAN-49410,سوبر قمه فحم ١كغم,Supermarket///Retail///Packaged Products,سوبر قمه,سوبر قمه فحم ١كغم,Super Kima Charcoal DRCHC 1kg,14.0,14.0 SAR,piece,0.45,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/844/product/42266940.jpg
en,DAN-4343,Makati Coconut Milk 397g,Supermarket///Retail///Packaged Products,Makati,Makati Coconut Milk 397g,Makati Coconut Milk 397g,5.95,5.95 SAR,piece,0.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/003/952/product/open-uri20170531-4-1eyizam
ar,DAN-4343,مكاتي حليب جوز الهند ٣٩٧غرام,Supermarket///Retail///Packaged Products,مكاتي,مكاتي حليب جوز الهند ٣٩٧غرام,Makati Coconut Milk 397g,5.95,5.95 SAR,piece,0.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/003/952/product/open-uri20170531-4-1eyizam
en,DAN-4075,Kikkoman Soy Sauce 150ml,Supermarket///Retail///Packaged Products,Kikkoman,Kikkoman Soy Sauce 150ml,Kikkoman Soy Sauce 150ml,14.95,14.95 SAR,piece,0.33,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/574/product/490151511896.jpeg
ar,DAN-4075,كيكومان صلصة الصويا ١٥٠مل,Supermarket///Retail///Packaged Products,كيكومان,كيكومان صلصة الصويا ١٥٠مل,Kikkoman Soy Sauce 150ml,14.95,14.95 SAR,piece,0.33,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/104/574/product/490151511896.jpeg
en,DAN-33600,Yopokki Jjajang Topokki (rice cake) 120g,Supermarket///Retail///Packaged Products,Yopokki,Yopokki Jjajang Topokki (rice cake) 120g,Yopokki Jjajang Topokki (rice cake) 120g,11.95,11.95 SAR,piece,0.14,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/056/090/product/880905440185.jpg
ar,DAN-33600,يوبوكي كيكة الأرز جاجانج توبوكي ١٢٠غرام,Supermarket///Retail///Packaged Products,يوبوكي,يوبوكي كيكة الأرز جاجانج توبوكي ١٢٠غرام,Yopokki Jjajang Topokki (rice cake) 120g,11.95,11.95 SAR,piece,0.14,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/056/090/product/880905440185.jpg
en,DAN-10585,Freshly Soy Sauce 16oz,Supermarket///Retail///Packaged Products,Freshly,Freshly Soy Sauce 16oz,Freshly Soy Sauce 16oz,15.0,15.0 SAR,piece,0.52,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/566/product/628106388281.jpeg
ar,DAN-10585,فرشلي صلصة الصويا ١٦اونصه,Supermarket///Retail///Packaged Products,فرشلي,فرشلي صلصة الصويا ١٦اونصه,Freshly Soy Sauce 16oz,15.0,15.0 SAR,piece,0.52,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/097/566/product/628106388281.jpeg
en,DAN-55438,Hanaa Coconut Milk 400g,Supermarket///Retail///Packaged Products,Hanaa,Hanaa Coconut Milk 400g,Hanaa Coconut Milk 400g,6.95,6.95 SAR,piece,0.46,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/102/057/product/628105500251.jpeg
ar,DAN-55438,هناء حليب جوز الهند ٤٠٠غرام,Supermarket///Retail///Packaged Products,هناء,هناء حليب جوز الهند ٤٠٠غرام,Hanaa Coconut Milk 400g,6.95,6.95 SAR,piece,0.46,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/102/057/product/628105500251.jpeg
en,DAN-57267,Joffrey's Turkish Coffee 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Turkish Coffee 500g,Joffrey's Turkish Coffee 500g,59.0,59.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/266/product/628110057033.png
ar,DAN-57267,جوفريز قهوة تركية ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز قهوة تركية ٥٠٠غرام,Joffrey's Turkish Coffee 500g,59.0,59.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/266/product/628110057033.png
en,DAN-57266,Joffrey's Hazelnut Coffee 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Hazelnut Coffee 500g,Joffrey's Hazelnut Coffee 500g,109.0,109.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/265/product/628110057016.png
ar,DAN-57266,جوفريز قهوة بنكهة البندق ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز قهوة بنكهة البندق ٥٠٠غرام,Joffrey's Hazelnut Coffee 500g,109.0,109.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/265/product/628110057016.png
en,DAN-57268,Joffrey's Italian Espresso 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Italian Espresso 500g,Joffrey's Italian Espresso 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/267/product/628110057035.png
ar,DAN-57268,جوفريز اسبريسو إيطالي ٥٠٠غرام,Supermarket///Retail///Beverages,جوفريز,جوفريز اسبريسو إيطالي ٥٠٠غرام,Joffrey's Italian Espresso 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/267/product/628110057035.png
en,DAN-57264,Joffrey's Ethiopian Coffee 500g,Supermarket///Retail///Beverages,Joffrey's,Joffrey's Ethiopian Coffee 500g,Joffrey's Ethiopian Coffee 500g,99.0,99.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/105/263/product/628110057003.png
