language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,2570-38,Vimto Drink Blue Raspberry 250 ML,Supermarket///Retail///Beverages,,,Vimto Drink Blue Raspberry,2.25,2.25,piece,,82,0.34,https://go.farm.com.sa/public/uploads/items/2570/thumbnail_1747159000.webp
en,2560-38,Vimto Drink Strawberry 250 ML,Supermarket///Retail///Beverages,,,Vimto Drink Strawberry,2.25,2.25,piece,,299,0.34,https://go.farm.com.sa/public/uploads/items/2560/thumbnail_1747159000.webp
en,2549-444,Victoria Juice Lemon 280 ML,Supermarket///Retail///Beverages,,,Victoria Juice Lemon,8.95,8.95,piece,,6,1.34,https://go.farm.com.sa/public/uploads/items/2549/thumbnail_1747159000.webp
en,2525-37,Al Rabie Juice Orange 1 L,Supermarket///Retail///Beverages,,,Al Rabie Juice Orange,5.95,5.95,piece,,54,0.89,https://go.farm.com.sa/public/uploads/items/2525/thumbnail_1747159000.webp
en,114-48,Rani Drink Floats Mango Can No Sugar 240 ML,Supermarket///Retail///Beverages,,,Rani Drink Floats Mango Can No Sugar,2.1,2.1,piece,,36,0.32,https://go.farm.com.sa/public/uploads/items/114/thumbnail_1747159000.webp
en,114-1174,Rani Drink Floats Mango Can No Sugar 240 ML × 24,Supermarket///Retail///Beverages,,,Rani Drink Floats Mango Can No Sugar,46.75,46.75,piece,,1000,7.01,https://go.farm.com.sa/public/uploads/items/114/thumbnail_1747159000.webp
en,123-51,Sun Cola Drink Tetrapack Non Carbonated 125 ML,Supermarket///Retail///Beverages,,,Sun Cola Drink Tetrapack Non Carbonated,1.0,1,piece,,516,0.15,https://go.farm.com.sa/public/uploads/items/123/thumbnail_1747159000.webp
en,123-1179,Sun Cola Drink Tetrapack Non Carbonated 125 ML × 24,Supermarket///Retail///Beverages,,,Sun Cola Drink Tetrapack Non Carbonated,34.5,34.5,piece,,21,5.18,https://go.farm.com.sa/public/uploads/items/123/thumbnail_1747159000.webp
en,157-61,Rani Drink Carrot & Orange 1.5 L,Supermarket///Retail///Beverages,,,Rani Drink Carrot & Orange,7.5,7.5,piece,,40,1.13,https://go.farm.com.sa/public/uploads/items/157/thumbnail_1747159000.webp
en,157-67,Rani Drink Carrot & Orange 1.5 L × 6,Supermarket///Retail///Beverages,,,Rani Drink Carrot & Orange,41.0,41,piece,,6,6.15,https://go.farm.com.sa/public/uploads/items/157/thumbnail_1747159000.webp
en,162-61,Rani Drink Cocktail 1.5 L,Supermarket///Retail///Beverages,,,Rani Drink Cocktail,7.5,7.5,piece,,8,1.13,https://go.farm.com.sa/public/uploads/items/162/thumbnail_1747159000.webp
en,170-51,Suntop Drink Orange 125 ML,Supermarket///Retail///Beverages,,,Suntop Drink Orange,1.0,1,piece,,2148,0.15,https://go.farm.com.sa/public/uploads/items/170/thumbnail_1747159000.webp
en,170-1179,Suntop Drink Orange 125 ML × 24,Supermarket///Retail///Beverages,,,Suntop Drink Orange,20.5,20.5,piece,,89,3.08,https://go.farm.com.sa/public/uploads/items/170/thumbnail_1747159000.webp
en,170-445,Suntop Drink Orange 125 ML × 18,Supermarket///Retail///Beverages,,,Suntop Drink Orange,16.95,16.95,piece,,119,2.54,https://go.farm.com.sa/public/uploads/items/170/thumbnail_1747159000.webp
en,198-61,Rani Juice Guava 1.5 L,Supermarket///Retail///Beverages,,,Rani Juice Guava,7.5,7.5,piece,,32,1.13,https://go.farm.com.sa/public/uploads/items/198/thumbnail_1747159000.webp
en,198-67,Rani Juice Guava 1.5 L × 6,Supermarket///Retail///Beverages,,,Rani Juice Guava,41.0,41,piece,,5,6.15,https://go.farm.com.sa/public/uploads/items/198/thumbnail_1747159000.webp
en,201-37,Danya Juice Red Grape 1 L,Supermarket///Retail///Beverages,,,Danya Juice Red Grape,12.95,12.95,piece,,1231,1.94,https://go.farm.com.sa/public/uploads/items/201/thumbnail_1747159000.webp
en,201-1171,Danya Juice Red Grape 1 L × 12,Supermarket///Retail///Beverages,,,Danya Juice Red Grape,120.0,120,piece,,102,18.0,https://go.farm.com.sa/public/uploads/items/201/thumbnail_1747159000.webp
en,18306-2934,Thai Coco Pure Coconut Water 520 ML,Supermarket///Retail///Beverages,,,Thai Coco Pure Coconut Water,7.95,7.95,piece,,28,1.19,https://go.farm.com.sa/public/uploads/items/18306/thumbnail_1747159442.webp
en,18077-30,Capri Sun Juice Strawberry 200 ML,Supermarket///Retail///Beverages,,,Capri Sun Juice Strawberry,1.95,1.95,piece,,335,0.29,https://go.farm.com.sa/public/uploads/items/18077/thumbnail_1747159442.webp
en,17613-58,Vimto Drink Blueberry 250 ML × 6,Supermarket///Retail///Beverages,,,Vimto Drink Blueberry,12.95,12.95,piece,,8,1.94,https://go.farm.com.sa/public/uploads/items/17613/thumbnail_1747159105.webp
en,17606-212,Le Clebracion White Grape 750 ML,Supermarket///Retail///Beverages,,,Le Clebracion White Grape,39.95,39.95,piece,,19,5.99,https://go.farm.com.sa/public/uploads/items/17606/thumbnail_1747159105.webp
en,17597-445,Suntop Berry Mix Juice 125 ML × 18,Supermarket///Retail///Beverages,,,Suntop Berry Mix Juice,16.95,16.95,piece,,50,2.54,https://go.farm.com.sa/public/uploads/items/17597/thumbnail_1747159105.webp
en,17596-445,SUN COLA DRINK MINI 125 ML × 18,Supermarket///Retail///Beverages,,,SUN COLA DRINK MINI,16.95,16.95,piece,,28,2.54,https://go.farm.com.sa/public/uploads/items/17596/thumbnail_1747159105.webp
en,17683-1185,KDD Nectar Guava 180 ML × 6,Supermarket///Retail///Beverages,,,KDD Nectar Guava,9.5,9.5,piece,,5,1.43,https://go.farm.com.sa/public/uploads/items/17683/thumbnail_1747159105.webp
en,17681-1185,KDD Juice Orange 180 ML × 6,Supermarket///Retail///Beverages,,,KDD Juice Orange,7.95,7.95,piece,,22,1.19,https://go.farm.com.sa/public/uploads/items/17681/thumbnail_1747159105.webp
en,17668-65,Capri Sun Nectar Strawberry 200 ML × 10,Supermarket///Retail///Beverages,,,Capri Sun Nectar Strawberry,17.95,17.95,piece,,33,2.69,https://go.farm.com.sa/public/uploads/items/17668/thumbnail_1747159105.webp
en,17667-1185,KDD Drink Cheery 180 ML × 6,Supermarket///Retail///Beverages,,,KDD Drink Cheery,9.5,9.5,piece,,16,1.43,https://go.farm.com.sa/public/uploads/items/17667/thumbnail_1747159105.webp
en,17666-1185,KDD Juice Pineapple 180 ML × 6,Supermarket///Retail///Beverages,,,KDD Juice Pineapple,10.95,10.95,piece,,154,1.64,https://go.farm.com.sa/public/uploads/items/17666/thumbnail_1747159105.webp
en,16894-2688,Vimto Drink Fruits 250 ML × 9,Supermarket///Retail///Beverages,,,Vimto Drink Fruits,19.95,19.95,piece,,13,2.99,https://go.farm.com.sa/public/uploads/items/16894/thumbnail_1747159105.webp
en,14787-63,Original Juice No Added Sugar 1.4 L,Supermarket///Retail///Beverages,,,Original Juice No Added Sugar,10.5,10.5,piece,,15,1.58,https://go.farm.com.sa/public/uploads/items/14787/thumbnail_1747159000.webp
en,15454-996,Nada Drink Berries 1.3 L,Supermarket///Retail///Beverages,,,Nada Drink Berries,7.5,7.5,piece,,11,1.13,https://go.farm.com.sa/public/uploads/items/15454/thumbnail_1747159563.webp
en,2628-45,Nada Juice Apple No Added Sugar 300 ML,Supermarket///Retail///Beverages,,,Nada Juice Apple No Added Sugar,3.0,3,piece,,68,0.45,https://go.farm.com.sa/public/uploads/items/2628/thumbnail_1747159000.webp
en,2629-45,Nada Nectar Strawberry Rich In Vitamin C 300 ML,Supermarket///Retail///Beverages,,,Nada Nectar Strawberry Rich In Vitamin C,3.0,3,piece,,43,0.45,https://go.farm.com.sa/public/uploads/items/2629/thumbnail_1747159000.webp
en,2638-30,Nada Juice Mix Fruits 200 ML,Supermarket///Retail///Beverages,,,Nada Juice Mix Fruits,2.1,2.1,piece,,61,0.32,https://go.farm.com.sa/public/uploads/items/2638/thumbnail_1747159000.webp
en,2627-45,Nada Nectar Mix Fruits 300 ML,Supermarket///Retail///Beverages,,,Nada Nectar Mix Fruits,3.0,3,piece,,21,0.45,https://go.farm.com.sa/public/uploads/items/2627/thumbnail_1747159000.webp
en,2625-45,Nada Juice Orange Rich In Vitamin C No Sugar Added 300 ML,Supermarket///Retail///Beverages,,,Nada Juice Orange Rich In Vitamin C No Sugar Added,3.0,3,piece,,56,0.45,https://go.farm.com.sa/public/uploads/items/2625/thumbnail_1747159000.webp
en,2739-30,Al Marai Juice Mix Berries Without Adding Sugar 200 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Mix Berries Without Adding Sugar,2.0,2,piece,,88,0.3,https://go.farm.com.sa/public/uploads/items/2739/thumbnail_1747159000.webp
en,2622-45,Nada Drink kiwi & Lime 300 ML,Supermarket///Retail///Beverages,,,Nada Drink kiwi & Lime,3.0,3,piece,,15,0.45,https://go.farm.com.sa/public/uploads/items/2622/thumbnail_1747159000.webp
en,2741-45,Al Marai Juice Mixed Fruit Mango Without Adding Sugar 300 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Mixed Fruit Mango Without Adding Sugar,3.0,3,piece,,58,0.45,https://go.farm.com.sa/public/uploads/items/2741/thumbnail_1747159000.webp
en,2620-37,Caesar Juice Qamar El Din 1 L,Supermarket///Retail///Beverages,,,Caesar Juice Qamar El Din,9.0,9,piece,,14,1.35,https://go.farm.com.sa/public/uploads/items/2620/thumbnail_1747159000.webp
en,2745-45,Al Marai Juice Mixed Fruit Lemon Without Adding Sugar With Pulp 300 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Mixed Fruit Lemon Without Adding Sugar With Pulp,3.0,3,piece,,143,0.45,https://go.farm.com.sa/public/uploads/items/2745/thumbnail_1747159000.webp
en,2746-45,Al Marai Juice Mango & Grape Without Adding Sugar 300 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Mango & Grape Without Adding Sugar,3.0,3,piece,,30,0.45,https://go.farm.com.sa/public/uploads/items/2746/thumbnail_1747159000.webp
en,2759-38,Al Marai Juice Pineapple Sugar Free 250 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Pineapple Sugar Free,6.0,6,piece,,196,0.9,https://go.farm.com.sa/public/uploads/items/2759/thumbnail_1747159000.webp
en,2619-37,Caesar Juice Apple 1 L,Supermarket///Retail///Beverages,,,Caesar Juice Apple,9.0,9,piece,,12,1.35,https://go.farm.com.sa/public/uploads/items/2619/thumbnail_1747159000.webp
en,2615-38,Caesar Fresh Juice Orange 250 ML,Supermarket///Retail///Beverages,,,Caesar Fresh Juice Orange,3.0,3,piece,,29,0.45,https://go.farm.com.sa/public/uploads/items/2615/thumbnail_1747159000.webp
en,2772-45,Nadec Nectar berry Sugar Free 300 ML,Supermarket///Retail///Beverages,,,Nadec Nectar berry Sugar Free,3.0,3,piece,,12,0.45,https://go.farm.com.sa/public/uploads/items/2772/thumbnail_1747159000.webp
en,2782-45,Nadec Nectar Orange & Carrot With Mixed Fruit Sugar Free 300 ML,Supermarket///Retail///Beverages,,,Nadec Nectar Orange & Carrot With Mixed Fruit Sugar Free,3.0,3,piece,,22,0.45,https://go.farm.com.sa/public/uploads/items/2782/thumbnail_1747159000.webp
en,2592-30,Al Rabie Juice Grape Without Adding Sugar 200 ML,Supermarket///Retail///Beverages,,,Al Rabie Juice Grape Without Adding Sugar,1.75,1.75,piece,,550,0.26,https://go.farm.com.sa/public/uploads/items/2592/thumbnail_1747159000.webp
en,2591-30,Alrabie Juice Pineapple 200 ML,Supermarket///Retail///Beverages,,,Alrabie Juice Pineapple,1.75,1.75,piece,,426,0.26,https://go.farm.com.sa/public/uploads/items/2591/thumbnail_1747159000.webp
en,2790-38,Al Marai Juice Andalusian Orange 250 ML,Supermarket///Retail///Beverages,,,Al Marai Juice Andalusian Orange,6.0,6,piece,,82,0.9,https://go.farm.com.sa/public/uploads/items/2790/thumbnail_1747159000.webp
en,2795-38,Caesar Nectar Orange Carrot And Grapes 250 ML,Supermarket///Retail///Beverages,,,Caesar Nectar Orange Carrot And Grapes,3.0,3,piece,,78,0.45,https://go.farm.com.sa/public/uploads/items/2795/thumbnail_1747159000.webp
en,2796-38,Caesar Nectar Fruit Cocktail 250 ML,Supermarket///Retail///Beverages,,,Caesar Nectar Fruit Cocktail,3.0,3,piece,,26,0.45,https://go.farm.com.sa/public/uploads/items/2796/thumbnail_1747159000.webp
en,2798-30,Granti Juice Apple and Cherry 200 ML,Supermarket///Retail///Beverages,,,Granti Juice Apple and Cherry,3.0,3,piece,,242,0.45,https://go.farm.com.sa/public/uploads/items/2798/thumbnail_1747159000.webp
en,2636-30,Nada Juice Orange Rich In Vitamin C 200 ML,Supermarket///Retail///Beverages,,,Nada Juice Orange Rich In Vitamin C,2.1,2.1,piece,,51,0.32,https://go.farm.com.sa/public/uploads/items/2636/thumbnail_1747159000.webp
en,2840-27,Halwani Brothers Concentrated Sugar Cane Syrup 450 G,Supermarket///Retail///Beverages,,,Halwani Brothers Concentrated Sugar Cane Syrup,13.5,13.5,piece,,4,2.03,https://go.farm.com.sa/public/uploads/items/2840/thumbnail_1747159000.webp
en,14786-63,Original Juice Orange and Carrot Cocktail 1.4 L,Supermarket///Retail///Beverages,,,Original Juice Orange and Carrot Cocktail,10.5,10.5,piece,,27,1.58,https://go.farm.com.sa/public/uploads/items/14786/thumbnail_1747159000.webp
en,14535-50,Nada Juice Beetroot With Raspberry Without Adding Sugar 320 ML,Supermarket///Retail///Beverages,,,Nada Juice Beetroot With Raspberry Without Adding Sugar,4.0,4,piece,,11,0.6,https://go.farm.com.sa/public/uploads/items/14535/thumbnail_1747159000.webp
en,14103-1895,Cloudem Drink Apple Cocktail Rose  750 ML,Supermarket///Retail///Beverages,,,Cloudem Drink Apple Cocktail Rose ,39.95,39.95,piece,,8,5.99,https://go.farm.com.sa/public/uploads/items/14103/thumbnail_1747159563.webp
en,14078-1918,TONO FRUIT CORDIAL ZERO 710 ML,Supermarket///Retail///Beverages,,,TONO FRUIT CORDIAL ZERO,18.95,18.95,piece,,11,2.84,https://go.farm.com.sa/public/uploads/items/14078/thumbnail_1747159563.webp
en,14020-996,Nada Drink Lemon With Mint 1.3 L,Supermarket///Retail///Beverages,,,Nada Drink Lemon With Mint,7.5,7.5,piece,,15,1.13,https://go.farm.com.sa/public/uploads/items/14020/thumbnail_1747159563.webp
en,14019-996,Nada Concentrated Juice Apple  1.3 L,Supermarket///Retail///Beverages,,,Nada Concentrated Juice Apple ,7.5,7.5,piece,,7,1.13,https://go.farm.com.sa/public/uploads/items/14019/thumbnail_1747159563.webp
en,13628-1175,Rani Drink Orange 240 ML × 6,Supermarket///Retail///Beverages,,,Rani Drink Orange,12.0,12,piece,,21,1.8,https://go.farm.com.sa/public/uploads/items/13628/thumbnail_1747159105.webp
en,14014-45,Almarai Juice Orange With Pulp No Added Sugar 300 ML,Supermarket///Retail///Beverages,,,Almarai Juice Orange With Pulp No Added Sugar,3.0,3,piece,,49,0.45,https://go.farm.com.sa/public/uploads/items/14014/thumbnail_1747159563.webp
en,13629-48,Rani Drink Pineapple Floats 240 ML,Supermarket///Retail///Beverages,,,Rani Drink Pineapple Floats,2.1,2.1,piece,,98,0.32,https://go.farm.com.sa/public/uploads/items/13629/thumbnail_1747159105.webp
en,13629-1175,Rani Drink Pineapple Floats 240 ML × 6,Supermarket///Retail///Beverages,,,Rani Drink Pineapple Floats,12.0,12,piece,,16,1.8,https://go.farm.com.sa/public/uploads/items/13629/thumbnail_1747159105.webp
en,13662-445,Sun Cola Drink 125 ML × 18,Supermarket///Retail///Beverages,,,Sun Cola Drink,16.95,16.95,piece,,28,2.54,https://go.farm.com.sa/public/uploads/items/13662/thumbnail_1747159105.webp
en,13661-38,Sun Cola Drink Non-Carbonated 250 ML,Supermarket///Retail///Beverages,,,Sun Cola Drink Non-Carbonated,2.0,2,piece,,97,0.3,https://go.farm.com.sa/public/uploads/items/13661/thumbnail_1747159105.webp
en,14000-1781,Chios Gardens Juice Natural Fruits 1 L,Supermarket///Retail///Beverages,,,Chios Gardens Juice Natural Fruits,8.95,8.95,piece,,59,1.34,https://go.farm.com.sa/public/uploads/items/14000/thumbnail_1747159563.webp
en,2815-37,Alpro Coconut Drink Original 1 L,Supermarket///Retail///Beverages,,,Alpro Coconut Drink Original,16.95,16.95,piece,,29,2.54,https://go.farm.com.sa/public/uploads/items/2815/thumbnail_1747159000.webp
en,13649-1175,Rani Drink Three Jewels 240 ML × 6,Supermarket///Retail///Beverages,,,Rani Drink Three Jewels,11.95,11.95,piece,,20,1.79,https://go.farm.com.sa/public/uploads/items/13649/thumbnail_1747159105.webp
en,13645-37,Caesar Juice Mango and Mixed Fruits 1 L,Supermarket///Retail///Beverages,,,Caesar Juice Mango and Mixed Fruits,9.0,9,piece,,9,1.35,https://go.farm.com.sa/public/uploads/items/13645/thumbnail_1747159105.webp
en,13646-37,Caesar Juice Guava and Mixed Fruits 1 L,Supermarket///Retail///Beverages,,,Caesar Juice Guava and Mixed Fruits,9.0,9,piece,,11,1.35,https://go.farm.com.sa/public/uploads/items/13646/thumbnail_1747159105.webp
en,13647-1175,Rani Juice Mango 240 ML × 6,Supermarket///Retail///Beverages,,,Rani Juice Mango,12.0,12,piece,,6,1.8,https://go.farm.com.sa/public/uploads/items/13647/thumbnail_1747159105.webp
en,13993-1874,Original Juice Mango  125 ML × 18,Supermarket///Retail///Beverages,,,Original Juice Mango,17.95,17.95,piece,,15,2.69,https://go.farm.com.sa/public/uploads/items/13993/thumbnail_1747159563.webp
en,13984-1875,Suntop Nectar Mixed Fruits Without Adding Sugar 180 ML × 18,Supermarket///Retail///Beverages,,,Suntop Nectar Mixed Fruits Without Adding Sugar,26.95,26.95,piece,,10,4.04,https://go.farm.com.sa/public/uploads/items/13984/thumbnail_1747159563.webp
en,14010-1878,Original Juice Grapes  1.4 L,Supermarket///Retail///Beverages,,,Original Juice Grapes,10.5,10.5,piece,,10,1.58,https://go.farm.com.sa/public/uploads/items/14010/thumbnail_1747159563.webp
en,13667-35,Sun Cola Drink Zero Without Gas and Without Calories 330 ML,Supermarket///Retail///Beverages,,,Sun Cola Drink Zero Without Gas and Without Calories,3.25,3.25,piece,,63,0.49,https://go.farm.com.sa/public/uploads/items/13667/thumbnail_1747159105.webp
en,13652-49,Rani Drink Pineapple Granules 180 ML,Supermarket///Retail///Beverages,,,Rani Drink Pineapple Granules,1.95,1.95,piece,,36,0.29,https://go.farm.com.sa/public/uploads/items/13652/thumbnail_1747159105.webp
en,13974-1869,KDD Nectar Guava  1 L,Supermarket///Retail///Beverages,,,KDD Nectar Guava ,7.95,7.95,piece,,17,1.19,https://go.farm.com.sa/public/uploads/items/13974/thumbnail_1747159563.webp
en,97-38,Pepsi Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Glass Bottle,2.5,2.5,piece,,679,0.38,https://go.farm.com.sa/public/uploads/items/97/thumbnail_1747159000.webp
en,98-1905,Pepsi Soft Drink Can 360 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Can,2.75,2.75,piece,,1945,0.41,https://go.farm.com.sa/public/uploads/items/98/thumbnail_1747159000.webp
en,13642-58,Pepsi Soft Drink Glass Bottle 250 ML × 6,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Glass Bottle,11.95,11.95,piece,,49,1.79,https://go.farm.com.sa/public/uploads/items/13642/thumbnail_1747159105.webp
en,13604-58,Pepsi Soft Drink Diet Glass Bottle 250 ML × 6,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Diet Glass Bottle,11.95,11.95,piece,,113,1.79,https://go.farm.com.sa/public/uploads/items/13604/thumbnail_1747159105.webp
en,87-44,Pepsi Soft Drink Bottle 500 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Bottle,3.0,3,piece,,203,0.45,https://go.farm.com.sa/public/uploads/items/87/thumbnail_1747159000.webp
en,17947-1167,Pepsi Soft Drink 2.25 L × 6,Supermarket///Retail///Beverages,,,Pepsi Soft Drink,53.95,53.95,piece,,18,8.09,https://go.farm.com.sa/public/uploads/items/17947/thumbnail_1747159442.webp
en,17643-79,Pepsi Soft Drink 500 ML × 24,Supermarket///Retail///Beverages,,,Pepsi Soft Drink,71.5,71.5,piece,,8,10.73,https://go.farm.com.sa/public/uploads/items/17643/thumbnail_1747159105.webp
en,17652-1165,Pepsi Soft Drink Diet Glass Bottle 250 ML × 24,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Diet Glass Bottle,58.95,58.95,piece,,28,8.84,https://go.farm.com.sa/public/uploads/items/17652/thumbnail_1747159105.webp
en,17646-1165,Pepsi Soft Drink Glass Bottle 250 ML × 24,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Glass Bottle,59.95,59.95,piece,,12,8.99,https://go.farm.com.sa/public/uploads/items/17646/thumbnail_1747159105.webp
en,13766-440,Pepsi Soft Drink 360 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink,3.0,3,piece,,810,0.45,https://go.farm.com.sa/public/uploads/items/13766/thumbnail_1747159105.webp
en,13926-58,Pepsi Soft Drink Diet Glass Bottle 250 ML × 6,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Diet Glass Bottle,11.95,11.95,piece,,113,1.79,https://go.farm.com.sa/public/uploads/items/13926/thumbnail_1747159563.webp
en,2476-37,Pepsi Diet Soft Drink Bottle 1 L,Supermarket///Retail///Beverages,,,Pepsi Diet Soft Drink Bottle,5.0,5,piece,,113,0.75,https://go.farm.com.sa/public/uploads/items/2476/thumbnail_1747159000.webp
en,110-47,Pepsi Soft Drink Can 325 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Can,2.5,2.5,piece,,639,0.38,https://go.farm.com.sa/public/uploads/items/110/thumbnail_1747159000.webp
en,99-1905,Pepsi Diet Soft Drink Can 360 ML,Supermarket///Retail///Beverages,,,Pepsi Diet Soft Drink Can,2.75,2.75,piece,,1116,0.41,https://go.farm.com.sa/public/uploads/items/99/thumbnail_1747159000.webp
en,99-1172,Pepsi Diet Soft Drink Can 355 ML × 24,Supermarket///Retail///Beverages,,,Pepsi Diet Soft Drink Can,63.95,63.95,piece,,46,9.59,https://go.farm.com.sa/public/uploads/items/99/thumbnail_1747159000.webp
en,99-1163,Pepsi Diet Soft Drink Can 355 ML × 6,Supermarket///Retail///Beverages,,,Pepsi Diet Soft Drink Can,16.25,16.25,piece,,997,2.44,https://go.farm.com.sa/public/uploads/items/99/thumbnail_1747159000.webp
en,98-1905,Pepsi Soft Drink Can 360 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Can,2.75,2.75,piece,,1945,0.41,https://go.farm.com.sa/public/uploads/items/98/thumbnail_1747159000.webp
en,97-38,Pepsi Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Glass Bottle,2.5,2.5,piece,,679,0.38,https://go.farm.com.sa/public/uploads/items/97/thumbnail_1747159000.webp
en,77-42,Pepsi Soft Drink Can 150 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Can,2.0,2,piece,,6,0.3,https://go.farm.com.sa/public/uploads/items/77/thumbnail_1747159000.webp
en,73-40,Pepsi Soft Drink Bottle 2.25 L,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Bottle,9.0,9,piece,,108,1.35,https://go.farm.com.sa/public/uploads/items/73/thumbnail_1747159000.webp
en,80-37,Pepsi Soft Drink 1 L,Supermarket///Retail///Beverages,,,Pepsi Soft Drink,5.0,5,piece,,8485,0.75,https://go.farm.com.sa/public/uploads/items/80/thumbnail_1747159000.webp
en,80-1171,Pepsi Soft Drink 1 L × 12,Supermarket///Retail///Beverages,,,Pepsi Soft Drink,59.95,59.95,piece,,998,8.99,https://go.farm.com.sa/public/uploads/items/80/thumbnail_1747159000.webp
en,93-38,Pepsi Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,Pepsi Soft Drink Glass Bottle,2.5,2.5,piece,,294,0.38,https://go.farm.com.sa/public/uploads/items/93/thumbnail_1747159000.webp
en,13623-58,7UP Soft Drink Glass Bottle 250 ML × 6,Supermarket///Retail///Beverages,,,7UP Soft Drink Glass Bottle,11.95,11.95,piece,,84,1.79,https://go.farm.com.sa/public/uploads/items/13623/thumbnail_1747159105.webp
en,13612-1163,7UP Soft Drink Free 355 ML × 6,Supermarket///Retail///Beverages,,,7UP Soft Drink Free,16.25,16.25,piece,,149,2.44,https://go.farm.com.sa/public/uploads/items/13612/thumbnail_1747159105.webp
en,100-43,7 Up Soft Drink Lemon Can 355 ML,Supermarket///Retail///Beverages,,,7 Up Soft Drink Lemon Can,2.75,2.75,piece,,1065,0.41,https://go.farm.com.sa/public/uploads/items/100/thumbnail_1747159000.webp
en,100-81,7 Up Soft Drink Lemon Can 330 ML × 24,Supermarket///Retail///Beverages,,,7 Up Soft Drink Lemon Can,63.95,63.95,piece,,44,9.59,https://go.farm.com.sa/public/uploads/items/100/thumbnail_1747159000.webp
en,101-43,7 Up Soft Drink Can Sugar Free 355 ML,Supermarket///Retail///Beverages,,,7 Up Soft Drink Can Sugar Free,2.75,2.75,piece,,900,0.41,https://go.farm.com.sa/public/uploads/items/101/thumbnail_1747159000.webp
en,15452-1163,7UP Soft Drink Free 355 ML × 6,Supermarket///Retail///Beverages,,,7UP Soft Drink Free,16.25,16.25,piece,,997,2.44,https://go.farm.com.sa/public/uploads/items/15452/thumbnail_1747159563.webp
en,15438-42,7UP Soft Drink Lemon 150 ML,Supermarket///Retail///Beverages,,,7UP Soft Drink Lemon,2.0,2,piece,,1000,0.3,https://go.farm.com.sa/public/uploads/items/15438/thumbnail_1747159563.webp
en,13769-440,7 UP Soft Drink Free 360 ML,Supermarket///Retail///Beverages,,,7 UP Soft Drink Free,3.0,3,piece,,247,0.45,https://go.farm.com.sa/public/uploads/items/13769/thumbnail_1747159105.webp
en,13624-38,7UP Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,7UP Soft Drink Glass Bottle,2.5,2.5,piece,,507,0.38,https://go.farm.com.sa/public/uploads/items/13624/thumbnail_1747159105.webp
en,13610-1163,7UP Soft Drink 355 ML × 6,Supermarket///Retail///Beverages,,,7UP Soft Drink,16.25,16.25,piece,,177,2.44,https://go.farm.com.sa/public/uploads/items/13610/thumbnail_1747159105.webp
en,13929-38,7UP Soft Drink Glass Bottle 250 ML,Supermarket///Retail///Beverages,,,7UP Soft Drink Glass Bottle,2.5,2.5,piece,,1000,0.38,https://go.farm.com.sa/public/uploads/items/13929/thumbnail_1747159563.webp
en,2485-441,7 Up Soft Drink Can 325 ML × 24,Supermarket///Retail///Beverages,,,7 Up Soft Drink Can,56.95,56.95,piece,,42,8.54,https://go.farm.com.sa/public/uploads/items/2485/thumbnail_1747159000.webp
en,2480-1164,7 UP Soft Drink 2.2 L × 6,Supermarket///Retail///Beverages,,,7 UP Soft Drink,45.95,45.95,piece,,567,6.89,https://go.farm.com.sa/public/uploads/items/2480/thumbnail_1747159000.webp
en,109-1165,7 UP Soft Drink Glass Bottle 250 ML × 24,Supermarket///Retail///Beverages,,,7 UP Soft Drink Glass Bottle,59.95,59.95,piece,,21,8.99,https://go.farm.com.sa/public/uploads/items/109/thumbnail_1747159000.webp
en,75-40,7 Up Sparkling Drink Bottle Lemon 2.25 L,Supermarket///Retail///Beverages,,,7 Up Sparkling Drink Bottle Lemon,9.0,9,piece,,61,1.35,https://go.farm.com.sa/public/uploads/items/75/thumbnail_1747159000.webp
en,75-1167,7 Up Sparkling Drink Bottle Lemon 2.25 L × 6,Supermarket///Retail///Beverages,,,7 Up Sparkling Drink Bottle Lemon,53.95,53.95,piece,,10,8.09,https://go.farm.com.sa/public/uploads/items/75/thumbnail_1747159000.webp
